Görmeden aldık ama memnun kaldık. Orjinal ürün ve güzel ambalajlama. Teşekkürler...	Neutral
Boyutları belirtildiği gibi değil. Yerden dikey yükseklik 90 cm yazıyordu, ancak ayakları 20 cm geldiği için sadece dolap yüksekliği 70 cm gelmektedir. Bilgilendirilmeliydi.Kapak montaj yerleri hazılanmamıştı. Kapak kaplamaları montaj sırasında ayrıldı.	Neutral
Hizmet kalitesini beğenmedim	Sad
Ürün elimize ulaştı. Yazlıktayım, babam teslim aldı. Fakat ürünün sıfır olup olmadığından emin olamamış. Yağlı ve yıpranmış olduğunu söyledi. Fakat satışta sıfır yazıyordu. Bu yüzden emin olamadım. Sizin bu konuda görüşlerinizi bekliyorum.	Neutral
Ürün gorseldeki ile aynı şekilde elime ulaştı. Teşekkürler	Happy
Teşekkürler ...	Happy
Kargo çok uzun sürdü	Happy
içi miflonlu değil	Happy
Orjinal ürün. Tesekkürler.	Happy
"""stok kodlarındaki hata sebebi"" gibi anlayamadığım ve pek de inandırıcı bulmadığım bir nedenle ürünümü gönderemediler ve beni hayal kırıklığına uğrattılar."	Sad
Fiyat ve kalite oranı en üst seviyede. İsim satın almaya gerek yok, Eken al :)	Sad
Üründen memnunum teşekkür eder	Happy
Görsellerde ki ürün değil orjinal demişti kesinlikle değil yan sanayi ürün	Happy
Hafif ama tabanı sert	Neutral
Ürün YOk ortada ama para hesabınıza geçmiş?!!!	Neutral
Bu Ürün İstediğime Yakın Durumda Ancak İçiğndeki Miflonlu Kaplaması Yeterli Gibi Gelmedi Ürünü Değerlendirmem de Eksik Bir Yanı da Branda Özel Kılıfında ki bağlama İpleri Mevcut Değil Brandanın da Araca Sabitleme Yerleri Var Ancak İpleri Yok Bu Kötü	Sad
Kötünün Kötüsü	Happy
Ürün güzel beğendim ama PTT kargo rezalet ürünü 2 gündür getirmiyor en son kendim aldım satıcı 10 puan kargoya 0	Neutral
&#362;r&#363;n ertesi g&#363;n elime ulaştı, gör&#363;nd&#363;ğ&#363; gibiydi, teşekk&#363;rler&#128512;	Happy
Ürünü alalı 4 gün olacak ne kargo var ne bi bilgilendirme var nede mesajlarıma cevap var. Çok berbat çok berbat satışı iptal ettim umarım param geri gelir	Sad
Teşekkürler	Happy
Bana göre küçük geldi ben ml gr bakmadan resmebakarak aldım. Ama kargo hızlı ertesi gün elimde oldu	Neutral
Kargom son dakika geldi 10 adet yerine 9 adet geldi	Neutral
Ekran bikaç gün sonra kabardı hava keseleri oluştu	Neutral
keliteli ürün hızlı kargo, TEŞEKKÜRLER	Happy
Ürünü çok beğendik. Çok teşekkürler	Happy
Kırık geldi o yüzden pek beğenmedim ama kargoda da kırılmış olabilir	Neutral
Teşekkürler, hayırlı işler...	Happy
Bir numara küçük geldi değişiklik yaptım sıkıntı yok teşekkür ediyorum	Neutral
Satıcı öder diye ürün aldım kargoyu bana ödettiler Kargoyu yanlış şubeye göndermişlert geç teslim aldım	Neutral
Şarj kablosu arızalı çıktı değişim bekliyorum.	Happy
Hızlı kargo, dogru ürün...	Happy
Güzel makine şuanlık.	Happy
kargom gelmedi bekliyorum ödyapıldı mail de siparıs kodu gelmedi bilgi vermenızi rica ediyorum	Sad
Ürun iyi fakat birde telefon aldım halen kargoya verilmedi	Neutral
Ürünü çok beğendim aynı zamanda çok hızlı kargo bir günde elime ulaştı tşk	Happy
Ürün belirtilen özellikte gelmedi değişim için geri gönderdim ürün ellerinde kalmamış bu durum hoş değil	Sad
son derece ilgili bir satıcı. kesinlikle tavsiye ederim	Happy
1 gün gibi kısa sürede sipariş elime geçti satıcıya ve kargo şirketine teşekkür ederim.	Neutral
Ürün tam oturmadı araca .aracın modelini belirttiğim halde bir üst kasanın pas pasları geldi	Sad
Güzel	Happy
Ürün kaliteli görünüyor. İki el için de uygun. Atel gibi sert bir şey kullanmayı gerektirecek kadar ciddi olmayan durumlarda kullanmak için uygun.	Happy
Ürün teslimatı verilen tarihten geç yapıldı. Samsung note5 cihaz satın almiştım. Ürünü kullanmaya başladık. Umarım başka bir sıkıntı yaşamayız.	Sad
orijinal ve ucuz toms ....teşekkürler	Happy
ürün kargoya geç verildi.	Neutral
Keşke kışlık spor çorabı diye belirtseydiniz, baya kalınmış yeni çorap almak zorundayım , bunları yaz ayında giyemem	Happy
10 dk kullanmadan lazerin pili bitti şarjöre takılan boncuk yeride hemen bozuldu.	Happy
sadece ptt kargo malzemeyi kontrol etmeme izin vermedi ve davranışı çok kötüydü 3,80 tl için malemeyi kontrol ettirmem geri iade yaparım diyerek hiç beyenmedim	Sad
Ürün orjinal değil...Gerçi fiyatı biraz düşüktü ama orjinal beklentisi içerisindeydik. Bu fiyata çakması oluyor galiba...	Neutral
aras yazıyorlar,mng ile gönderiyorlar.böyle amatörlükler daha önce de başıma geldiği için mesajla belirttim.dedim ki arasla gönderin ama nafile,okumamışlar bile.40 dk yol yürüdüm kargomu almak için.mng her zamanki gibi getirdik yoktunuz dedi çünkü.sağolun	Neutral
Gümüş renk diye yazmışsınız hiç alakası yok bildiğin mat gri bu gümüşle alakası yok.Resimdeki parlaklık yok mat bir koyu gri geliyor ona göre sipariş verin.Verdiğim 5 puanı da sadece hızlı iletişimi ve hızlı kargosu için veriyorum	Sad
Kargo ile ilgili sorun var 09 08 2017 tarihinde verilen kargo bugün elime ulasti	Happy
Ürün temin edilmedi.	Sad
Beklediğim gibi orijinal ve güzel bir oyun değildi. Satıldığı fiyata değmeyecek bir oyundu.	Happy
Bu yı özellikle ayakalrım terlemesin dşyr aldım ama malesed çoraplarım yamyaş oluyor acaba nefes mu bu ayakkabı?	Neutral
Ürünün şarj yeri ve usb yeri hatalı geldi, tamir ettirmek zorunda kaldık	Happy
Hızlı . teşekkür.	Happy
..	Happy
Sakın almayın 3 tane gelmiyo 1 tane geliyo 70 tl olandan alın ürün aynısı	Sad
TAVSİYE ETMİYORUM.	Sad
.	Happy
Ürün elime ulaşmadı . alışveriş tecrübem olmadığı için parada satıcıya aktarıldı . şuan kargo şirketi ürünü geri yolluyor . satıcı parayı aldığı için ilgilenmiyor bile.	Sad
ARABAMA OLMADI. OTURMADI VE SATICI FİRMA HİÇ İLGİ GÖSTERMEDİ .	Sad
güvenilir satıcı,teşekkürler.	Happy
teşekkürler	Happy
Kesinlikle almayın derim kısa farlar aşırı dağınık gösteriyor.Önünüzdeki veya karşınızdan gelen araçları çok rahatsız ediyor. ben taktım ama çıkaracağım.	Neutral
eh işte	Happy
42.hafta diye satılan lastiklerin bir tanesi bile 42. Hafta gelmedi.Bir tanesi 14.hafta, iki tanesi 18.hAfta,bir tanesi 41.hafta:) belki çok eski değiller fakat siz 42.hafta diye satıyorsanız ve bir tanesi bile de 42.hFta değilse gerisini siz düşünün.	Neutral
İstediğim şapka gelmedi	Sad
Urunler guzel sikinti yok. Satici mesajlari dikkate aliyor ve hizli gonderim yapiyor. Fiyatlari iyi.	Neutral
Hızlı kargo temiz ürünler teşekkürler	Happy
Ürün 1 hafta içinde kargolanmadı satış için iptal başvurusu yaptım.Tavsiye etmiyorum	Sad
Cok iyi	Happy
Tanıtımında deri denilen ürün suni deri çıktı. Aynı ürünün şu anda da deri diye satışı devam ediyor.	Happy
Super	Happy
Çok iyi değil	Happy
Mesajlara cevap verilmiyor. Müşteriyle ilgilenilmiyor.	Sad
Ürün beklediğim süreden çok önce teslim edildi paketleme güzeldi hasarsız teslim edildi.	Sad
beklediğim kalitede değil.	Happy
.	Happy
.	Happy
Teşekkür ederiz...	Happy
Hızlı kargo, nazik ve ilgili satıcı ??	Happy
urun cok ınce cıktı bekledıgımı karsılamadı	Sad
Ürünün ipleri görüldüğü gibi ayarlanabilir değil sopaları da güzel değil.fiyat performans ürünü olarak degerlendirirseniz alınabilir.	Happy
Ürüne bari bir çift taraflı bant çekseydiniz daha ii olurdu	Happy
..	Happy
Güzel saat temiz satıcı	Happy
Benim böyle şeylerde şansım yoktur.ve aynisi oldu bagcik defolu cikti zaman kaybına tahammül olmadığı için bunada şükür dedik.	Sad
Ürünle ilgili değil satıcıyla ilgili söylüyorum. Ücretsiz kargo diyordu ama ücretli göndermişler...??	Neutral
Satıcı süper ürünü hemen kargoladı fakat mng kargo berbat 3 gün evde bekledik kargo gelmedi arayıncada biz geldik evde yoktunuz diye yalan söylediler bende kargoyu değiştirmeli	Sad
Ürün Reklamında Belirtilen Ebatlarda Değil... Satıcı Pazarladığı Üründen Sorumludur.	Happy
ürün elime çok geç geldi KARGO ŞİRKETİNİZİ DEĞİŞTİRİN	Neutral
Tek kelime ile mükemmel	Happy
Ürünü iade etmeme rağmen para satıcıya aktarıldı.	Sad
ürün orjinal değil	Happy
satiş yapılirken kargo fıyati yanliş oldugu icin olumsuz satiş dıyorum.	Happy
10 numara	Happy
İlginiz için çok teşekkür ediyorum. Ürün gayet &#128578;	Happy
Piyasada gördüğüm en rezil firmalardan bir tanesi. Yaptığı hatayı kabul ettirmek için 15 gün ugrastirdilar. Okumayı ve yazmayı bilmediklerini düşünüyorum. İnsan ilişkileri yok.	Sad
Tesekkurler	Happy
üründe sorun yok ancak kargo adreslerini karıştırmanız kötü oldu	Neutral
Ürün gönderilmedi	Sad
hızlı kargo ve sorunsuz ürünler	Happy
Aynı gün kargo olan bir ürünü 2 günde kargolamayı başaramadınız helal olsun, madem temin edemiyorsunuz neden ürünü satışa koyuyorsunuz.	Neutral
Çok kaliteli	Happy
eşyalar eksikti fakat güzeldi	Neutral
acıklama kısmında 100gr paketler halinde diye yazıyor ben her biri 100gr zannedip aldım ama sarı boya 50gr diğerleri 13.5 gr olarak geliyor. acıklama net yapılmamış..	Sad
Kargo süreci uzadı ve gelen oyuncak madein chin	Happy
Yanlışlıkla onayladı ürün henüz elime ulaşmadı	Sad
Ürünlerin ikisinin de ici yariya kadar su dolu.Eger kasitli yapildiysa bu is Bu tamamen dolandırıcılıktir. Ve helal etmiyorum verdigim parayi. !!!	Sad
yalan söylüyorlar sakın almayın berbat bir ürün iki üç ay kalıcılık var diyorlar ama yalan söylüyorlar bir hafta bile gitmedi benimki sacım eski halini aldı. arkadaşımın saçları komple yandı saçları dibinden geldi tamamen yandı sakın almayın ...	Sad
Arıza ısıgı yanmaz diyor ama yanmaktadır	Neutral
Paketleme iyi değil ürün sızdırma yapmış	Sad
Ürünüm 10 gündür gelmedi sonunda ise kargoda kayboldu deyip siparişi iptal etti kışın ortasın da ticari aracım trafiğe çıkamadı mağdur edildim kesinlikle tavsiye etmem muhattap bulamıyorsunuz	Sad
Teşekkürler	Happy
Ürün elime ulaştı fakat orjinalliği konusunda tereddütte kaldım	Neutral
